id,grade,grade_suffix,coating,finish,surface_type,surface_protection,form,thickness_min,thickness_max,width_min,width_max,length_min,height_min,height_max,weight_min,weight_max,inner_diameter_min,inner_diameter_max,outer_diameter_min,outer_diameter_max,yield_strength_min,yield_strength_max,tensile_strength_min,tensile_strength_max,Grade/Material,UNS_No,Steel_No,Standards,Carbon (C),Manganese (Mn),Silicon (Si),Sulfur (S),Phosphorus (P),Chromium (Cr),Nickel (Ni),Molybdenum (Mo),Vanadium (V),Tungsten (W),Cobalt (Co),Copper (Cu),Aluminum (Al),Titanium (Ti),Niobium (Nb),Boron (B),Nitrogen (N),Tensile strength (Rm),Yield strength (Re or Rp0.2),Elongation (A%),Reduction of area (Z%),"Hardness (HB, HV, HRC)",Impact toughness (Charpy V-notch),Fatigue limit,Creep resistance,Source_Pages,Application,Category,Nb + V + Ti (Others),Coating,length_max,Tensile strength (Rm)_min,Tensile strength (Rm)_max,tensile_mid,Yield strength (Re or Rp0.2)_min,Yield strength (Re or Rp0.2)_max,yield_mid,Elongation (A%)_min,Elongation (A%)_max,elongation_mid,Reduction of area (Z%)_min,Reduction of area (Z%)_max,reduction_mid,"Hardness (HB, HV, HRC)_min","Hardness (HB, HV, HRC)_max",hardness_mid
c17fd062-2be1-47b2-ae19-1eb98c17badb,S355MC,,,Hot Rolled,,Pickled and Oiled,Coils,1.7,1.9,,,,,,,,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
df704dd7-6104-441f-82c8-7513c080e190,S355MC,,,Hot Rolled,,Pickled and Oiled,Coils,1.5,1.5,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
b02b9cb9-e27d-4b85-9d17-22d5c5f87416,S315MC,,,Hot Rolled,,Pickled and Oiled,Coils,1.5,1.5,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S315MC,,,EN 10149-2:2013,≤0.12,≤1.40,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,390-510 MPa,≥315 MPa,≥24%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,390.0,510.0,450.0,315.0,315.0,315.0,24.0,24.0,24.0,,,,,,
a25cd392-c57c-48d2-90c6-985a2ee4b831,S275JR,,,Hot Rolled,,Pickled and Oiled,Coils,1.5,1.5,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S275JR,,,EN 10025-2:2019,≤0.21,≤1.50,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,410-560 MPa,≥275 MPa,≥23%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,410.0,560.0,485.0,275.0,275.0,275.0,23.0,23.0,23.0,,,,,,
3c805faf-d666-44d9-b07a-07b9f8197915,S500MC,,,,,Oiled (O),,22.0,25.0,,1520.0,,,,,25000.0,,610.0,,,,,570.0,710.0,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
c4aa5885-0b99-4fc6-bc5e-f77e55a19b36,S355JR,,,,,Oiled (O),,22.0,25.0,,1520.0,,,,,25000.0,,610.0,,,,,570.0,710.0,S355JR,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
ff74c084-487f-4cdb-892d-8d62901b935d,S380MC,,,oiled,,,Coils,,,,1520.0,,,,,25000.0,,610.0,,,,,,,S380MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,450-590 MPa,≥380 MPa,≥21%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,450.0,590.0,520.0,380.0,380.0,380.0,21.0,21.0,21.0,,,,,,
aafdee84-7b34-40d0-bda0-1f1ac409258b,S460,,,,,O,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,570.0,710.0,S460,,,EN 10025-3:2019,≤0.20,1.00-1.70,≤0.50,≤0.025,≤0.030,≤0.30,≤0.50,≤0.10,,,,,,,,,,540-720 MPa,≥460 MPa,≥17%,,,,,,Standard Specifications,High strength structural steel,High Strength Steel,,,,540.0,720.0,630.0,460.0,460.0,460.0,17.0,17.0,17.0,,,,,,
e51f4d51-a202-4923-8241-0c3aa2984709,HC260LA,,,Cold Rolled (+CR),"Conventional surface, normal (Am)",Oiled (O),Coils,2.5,2.5,1242.0,,,,,20.0,,,,,,,,,,HC260LA,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥29%,,,,,,Standard Specifications,Automotive high strength low alloy,HSLA Steel,,,,350.0,450.0,400.0,260.0,260.0,260.0,29.0,29.0,29.0,,,,,,
ac846c9f-9e64-46ed-8554-9bec7d3bd076,S500MC,,,,,O,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,570.0,710.0,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
051758b5-f714-4bb4-b535-575cb63ac085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f5e6441-4ec3-4f3a-ae4e-fa6c3622e6a8,S355MC,,,,,,Coils,,,1650.0,1650.0,,,,27000.0,28000.0,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
dc5f767e-bae2-4777-942f-25fcf101ccc3,S355MC,,,,,,Sheets,6.0,6.0,1550.0,1550.0,7170.0,7170.0,,65000.0,65000.0,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
e6c8bda4-bc54-421b-b07e-ca238196a773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314be464-4d5d-4414-b61b-866ec86f72ae,DD12,,,Hot Rolled,,,Coils,1.3,1.3,600.0,1520.0,,,,,25000.0,610.0,610.0,,,,,270.0,,DD12,,,EN 10111:2008,≤0.10,≤0.45,,≤0.035,≤0.035,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,Drawing quality steel,Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
8b87f62b-2ea7-4f41-8997-374112936b0d,DD13,,,Hot Rolled,,,Coils,1.3,1.3,600.0,1520.0,,,,,25000.0,610.0,610.0,,,,,270.0,,DD13,,,EN 10111:2008,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤280 MPa,≥38%,,,,,,Standard Specifications,Deep drawing quality,Cold Rolled Steel,,,,270.0,350.0,310.0,280.0,280.0,280.0,38.0,38.0,38.0,,,,,,
02f5037e-c66e-485e-860a-e26abd7a84c6,S700MC,,,Oiled,,Oiled (O),Coils,2.0,2.0,1500.0,1500.0,,,,,25000.0,610.0,610.0,,,,,,,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,,750.0,950.0,850.0,700.0,700.0,700.0,12.0,12.0,12.0,,,,,,
74afe9b8-0f73-4cad-a08c-471d95211a6e,S235,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,S235,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
5d1a8a3e-82f8-4d62-8327-59d69475e038,S235,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,S235,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
9f3ec57a-62a4-4254-9642-02796bf98def,S355,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
09feb63e-16f8-4cb0-a405-3cb0ed18fb03,S355,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
a2ad7cab-075e-4515-9ecc-fbff20abce74,S600MC,,,Untreated (+U),,Without surface treatment (U),Coils,7.5,8.1,1210.0,1210.0,,,,100000.0,100000.0,760.0,760.0,,1980.0,,,,,S600MC,,,EN 10149-2:2013,≤0.12,≤1.90,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,650-820 MPa,≥600 MPa,≥13%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,650.0,820.0,735.0,600.0,600.0,600.0,13.0,13.0,13.0,,,,,,
49d973b7-ff5e-4c5c-abef-eefda09edb85,DC01,,ZE25/25,Electro-Galvanized (+ZE),Conventional surface (A),Chemically passivated (C),Coils,0.4,0.4,,,,,,20000.0,24000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
ee22b2f0-e7ed-4a5e-ad53-8fda934ede08,DC01,,ZE25/25,Electro-Galvanized (+ZE),Conventional surface (A),Phosphated and chemically passivated (PC),Coils,0.4,0.4,,,,,,20000.0,24000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
16406759-f46f-4428-8e38-ab14c2ff84a4,DC01,,ZE25/25,Electro-Galvanized (+ZE),Conventional surface (A),Dry,Coils,0.4,0.4,,,,,,20000.0,24000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
ac863d68-74f7-4638-8eca-0f6a9d870a84,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Oiled (O),Coils,0.7,0.7,,,,,,24000.0,24000.0,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
2ce4c4ed-be30-4d29-9fab-7cf5b41b2c05,42CRMOS4,,,Quenched and Tempered (+QT),,,Round Bars,135.0,135.0,135.0,135.0,5200.0,5400.0,,54000.0,54000.0,,,,,,,,,42CRMOS4,,,EN 10083-3:2006,0.38-0.45,0.60-0.90,≤0.40,0.020-0.040,≤0.025,0.90-1.20,,0.15-0.30,,,,,,,,,,1100-1300 MPa,≥900 MPa,≥10%,,32-39 HRC,,,,Standard Specifications,Free machining quenched and tempered steel,Alloy Steel,,,,1100.0,1300.0,1200.0,900.0,900.0,900.0,10.0,10.0,10.0,,,,32.0,39.0,35.5
c02ac938-a3f5-4c69-a2db-375afa85f548,DD11,,,Oiled,,,Slit Coils,,,,1520.0,,,,20000.0,25000.0,610.0,610.0,,,,,,,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,,270.0,410.0,340.0,380.0,380.0,380.0,28.0,28.0,28.0,,,,,,
5950b14f-1946-4a02-9467-7ebbbf57c059,S700MC,,,,,Oiled (O),,,,1520.0,1520.0,,,,25000.0,25000.0,610.0,610.0,,,,,,,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,,750.0,950.0,850.0,700.0,700.0,700.0,12.0,12.0,12.0,,,,,,
2a8234dc-6c22-4bd5-8227-d5d95e0ee35f,S235JR,,,Oiled,,,Slit Coils,,,,1520.0,,,,20000.0,25000.0,610.0,610.0,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
67eca900-d9cd-43fb-8212-61ff787750e9,S235JR,,,Oiled,,,Coils,5.85,6.05,,1520.0,,,,,25000.0,610.0,610.0,,,260.0,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
e77c99c8-bb4a-48d3-9003-2e8a13343009,S315MC,,,Oiled,,,Slit Coils,4.0,4.0,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S315MC,,,EN 10149-2:2013,≤0.12,≤1.40,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,390-510 MPa,≥315 MPa,≥24%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,390.0,510.0,450.0,315.0,315.0,315.0,24.0,24.0,24.0,,,,,,
eef7ad56-cb44-4dac-b91f-c79ace18a852,A182 F22,,,Forged,,,Round Bars,,,160.0,160.0,3000.0,3000.0,,,,,,,,,,,,A182 F22,,,ASTM A182,0.05-0.15,0.30-0.60,0.50,,,2.00-2.50,,0.87-1.13,,,,,,,,,,415 MPa,205 MPa,,,,,,,Standard Specifications,Alloy steel forging,Alloy Steel,,,,415.0,415.0,415.0,205.0,205.0,205.0,,,,,,,,,
03b99bdc-990c-4e85-af10-d9fd5ffd2a54,S275,,,,,,Plates,50.0,60.0,1500.0,8000.0,,,,,,,,,,355.0,,430.0,630.0,S275,,,EN 10025-2:2019,≤0.21,≤1.50,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,410-560 MPa,≥275 MPa,≥23%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,410.0,560.0,485.0,275.0,275.0,275.0,23.0,23.0,23.0,,,,,,
63f64346-5267-4294-8275-641229cf295b,S700MC,,,Oiled,,,Coils,,,1520.0,1520.0,,,,,25000.0,,,610.0,610.0,,,,,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,,750.0,950.0,850.0,700.0,700.0,700.0,12.0,12.0,12.0,,,,,,
e81f4397-666b-481c-bd6b-caf8001acc5f,S355MC,,,Untreated (+U),,,Coils,,,610.0,610.0,,,,40000.0,40000.0,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
87ba0db6-dcd7-419a-b043-d32652eb4c05,DC01,,,Oiled,,,Coils,1.6,1.6,,1520.0,,,,15000.0,25000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
69e4f43c-6d81-4549-8c6a-9ceaea217782,DC01,,,Cold Rolled,,,Sheets,2.0,2.0,1500.0,1500.0,3000.0,3000.0,,,200000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
c1a4cdd4-33c4-4e42-868c-d7eaf31c0047,DC04,,,Oiled,,,Slit Coils,,,,1520.0,,,,,25000.0,,,,,,,,,DC04,,,EN 10130:2006,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤210 MPa,≥38%,,,,,,Standard Specifications,Extra deep drawing,Cold Rolled Steel,,,,270.0,350.0,310.0,210.0,210.0,210.0,38.0,38.0,38.0,,,,,,
4f8a1f25-d2ec-4387-b42e-dbdc9988b5c9,CR4,,,,,Without surface treatment (U),Plates,1.0,1.0,1660.0,1660.0,2070.0,2070.0,,11000.0,11000.0,,,,,,,,,CR4,,,Automotive specification,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,Cold rolled forming steel,Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
d5cfd36a-b4c2-47a8-9ede-8fe6062a6b93,S450GD,,Z115,Hot-dip Galvanized (+Z/+GI),,Lightly Oiled (L),Sheets,3.0,3.0,,,,,,,,,,,,,,,,S450GD,,,EN 10346:2015,≤0.25,≤1.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,520-670 MPa,≥450 MPa,≥14%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,520.0,670.0,595.0,450.0,450.0,450.0,14.0,14.0,14.0,,,,,,
247540aa-da52-420c-927c-8a12dc624261,S450GD,,Z120,Hot-dip Galvanized (+Z/+GI),,Lightly Oiled (L),Sheets,3.0,3.0,,,,,,,,,,,,,,,,S450GD,,,EN 10346:2015,≤0.25,≤1.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,520-670 MPa,≥450 MPa,≥14%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,520.0,670.0,595.0,450.0,450.0,450.0,14.0,14.0,14.0,,,,,,
40a4811c-525a-4e22-949d-5a064fc3483a,S235JR,,,Oiled,,,Coils,2.92,3.08,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
79a3cf7b-b5e4-42c2-9b38-2c4e2afe6b2d,DD11,,,Oiled,,,Coils,2.92,3.08,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,,270.0,410.0,340.0,380.0,380.0,380.0,28.0,28.0,28.0,,,,,,
75984bdb-cfc1-44ab-94d2-670affc0945f,DC05,,,Cold Rolled,Unexposed (intenal parts) (U),,Sheets,1.0,1.0,1660.0,1660.0,2070.0,2070.0,,11000.0,11000.0,,,,,,,,,DC05,,,EN 10130:2006,≤0.06,≤0.35,,≤0.025,≤0.025,,,,,,,,,,,,,270-330 MPa,≤180 MPa,≥40%,,,,,,Standard Specifications,Extra deep drawing quality,Cold Rolled Steel,,,,270.0,330.0,300.0,180.0,180.0,180.0,40.0,40.0,40.0,,,,,,
ebe864eb-1fc8-49c3-977e-c15e38d0e96d,CR440Y780T-DP,,,Cold Rolled,Unexposed (intenal parts) (U),,Sheets,1.5,1.5,600.0,,1980.0,1980.0,,5700.0,5700.0,,,,,,,,,CR440Y780T-DP,,,Automotive specification,0.06-0.15,1.50-2.50,0.10-0.50,≤0.015,≤0.080,≤0.40,,≤0.20,,,,,0.020-0.070,,,,,780-980 MPa,≥440 MPa,≥14%,,,,,,Standard Specifications,Dual phase automotive steel,Dual Phase Steel,,,,780.0,980.0,880.0,440.0,440.0,440.0,14.0,14.0,14.0,,,,,,
a17358c1-aece-44b4-bd08-696a32857e28,DX51D,,Z080,Hot-dip Galvanized (+Z/+GI),,,Coils,0.95,1.0,,,,,,,,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
46bdf019-e50b-433a-9a12-2a18f201af9b,S355MC,,,Oiled,,,Plates,5.3,5.5,600.0,1550.0,,,,,,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
38e84d7e-d4d0-43ec-9146-2650aea5e1c6,HX260LAD,,Z100,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, improved surface (MB)",Oiled (O),Coils,1.5,1.5,,,,,,,,,,,,,,,,HX260LAD,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥31%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,,350.0,450.0,400.0,260.0,260.0,260.0,31.0,31.0,31.0,,,,,,
25c1bb09-a905-4957-993b-2bf0d25ad0af,CR240LA,,GI50/50,Hot-dip Galvanized (+Z/+GI),Unexposed (intenal parts) (U),Oiled (O),Coils,1.5,1.5,,,,,,,,,,,,,,,,CR240LA,,,Automotive specification,≤0.12,≤0.70,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,340-420 MPa,≥240 MPa,≥29%,,,,,,Standard Specifications,Automotive cold rolled high strength,HSLA Steel,,,,340.0,420.0,380.0,240.0,240.0,240.0,29.0,29.0,29.0,,,,,,
5129abc6-b09b-4ff1-b4c1-22c846d12a81,HX420LAD,,Z100,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, improved surface (MB)",Oiled (O),Coils,2.0,2.0,,,,,,,,,,,,,,,,HX420LAD,,,Automotive specification,≤0.12,0.70-1.60,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,480-620 MPa,≥420 MPa,≥23%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,,480.0,620.0,550.0,420.0,420.0,420.0,23.0,23.0,23.0,,,,,,
0be5aa4c-6c29-4d29-97f2-7e753d2d550d,CR380LA,,GI50/50,Hot-dip Galvanized (+Z/+GI),Unexposed (intenal parts) (U),Oiled (O),Coils,2.0,2.0,,,,,,,,,,,,,,,,CR380LA,,,Automotive specification,≤0.12,0.70-1.40,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,450-580 MPa,≥380 MPa,≥23%,,,,,,Standard Specifications,Cold rolled high strength low alloy,HSLA Steel,,,,450.0,580.0,515.0,380.0,380.0,380.0,23.0,23.0,23.0,,,,,,
